"Seller Gstin","Invoice Number","Invoice Date","Transaction Type","Order Id","Shipment Id","Shipment Date","Order Date","Shipment Item Id","Quantity","Item Description","Asin","Hsn/sac","Sku","Product Tax Code","Bill From City","Bill From State","Bill From Country","Bill From Postal Code","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Invoice Amount","Tax Exclusive Gross","Total Tax Amount","Cgst Rate","Sgst Rate","Utgst Rate","Igst Rate","Compensatory Cess Rate","Principal Amount","Principal Amount Basis","Cgst Tax","Sgst Tax","Igst Tax","Utgst Tax","Compensatory Cess Tax","Shipping Amount","Shipping Amount Basis","Shipping Cgst Tax","Shipping Sgst Tax","Shipping Utgst Tax","Shipping Igst Tax","Shipping Cess Tax Amount","Gift Wrap Amount","Gift Wrap Amount Basis","Gift Wrap Cgst Tax","Gift Wrap Sgst Tax","Gift Wrap Utgst Tax","Gift Wrap Igst Tax","Gift Wrap Compensatory Cess Tax","Item Promo Discount","Item Promo Discount Basis","Item Promo Tax","Shipping Promo Discount","Shipping Promo Discount Basis","Shipping Promo Tax","Gift Wrap Promo Discount","Gift Wrap Promo Discount Basis","Gift Wrap Promo Tax","Tcs Cgst Rate","Tcs Cgst Amount","Tcs Sgst Rate","Tcs Sgst Amount","Tcs Utgst Rate","Tcs Utgst Amount","Tcs Igst Rate","Tcs Igst Amount","Warehouse Id","Fulfillment Channel","Payment Method Code","Credit Note No","Credit Note Date"
"27BIMPB4559A1ZG","BOM3-647","2017-11-07 01:35:43","Shipment","171-1516595-1732340","1982992187106","2017-11-07 10:35:25","2017-11-06 21:28:34","108874891593","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BENGALURU","KARNATAKA","IN","560037","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-646","2017-11-07 01:06:07","Shipment","408-4766290-5139527","1982953706106","2017-11-07 12:28:00","2017-11-06 19:54:01","108589826027","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","Shiggaon","KARNATAKA","IN","581205","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-648","2017-11-07 09:22:51","Shipment","407-2920924-3679529","1983718146106","2017-11-07 12:33:13","2017-11-07 09:17:22","108627527366","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","CHENNAI","TAMIL NADU","IN","600010","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","GC_POA","",""
"27BIMPB4559A1ZG","BOM3-649","2017-11-07 11:41:59","Shipment","403-1682191-5396324","1984074920106","2017-11-07 14:53:07","2017-11-07 11:36:27","109766047584","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","Perundurai","TAMIL NADU","IN","638052","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","NB","",""
"27BIMPB4559A1ZG","CN-65","2017-11-01 18:28:15","Refund","171-9566377-8316346","6461014910092","2017-11-03 15:46:36","2017-11-01 18:00:48","107814318837","1","SmartSmithTM IP Camera   Wireless Dome Camera Pan Tilt with 2 Way Audio and Motion Detection  720p HD Wi Fi IP Security Surveillance System with Night","B075H2HFF3","8525","4811210164149","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","THANE","MAHARASHTRA","IN","400610","NEW DELHI","DELHI","IN","110089","-2499.0000","-2117.7900","-381.2100","0.0000","0.0000","0.0000","0.1800","0.0000","3499.0000","-2965.2500","0.0000","0.0000","-533.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-1000.0000","847.4600","152.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","MFN","POA","",""
"27BIMPB4559A1ZG","BOM3-653","2017-11-07 17:03:13","Cancel","404-2259087-2919537","1984745568106","","","109026963920","1","","B071S1W1MW","","","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","KRISHNAGIRI","TAMIL NADU","IN","635126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000","","","0.0000","","","0.0000","","0.0000","","0.0000","","0.0000","","0.0000","","","","",""
"27BIMPB4559A1ZG","BOM3-651","2017-11-07 14:55:51","Shipment","171-1654085-3792348","1984481228106","2017-11-07 18:16:55","2017-11-07 12:15:54","108627480211","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","GHAZIABAD","UTTAR PRADESH","IN","201012","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-652","2017-11-07 16:56:34","Shipment","407-3172722-1469168","1984732609106","2017-11-07 18:54:29","2017-11-07 12:56:02","109037534544","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","LUDHIANA","PUNJAB","IN","141001","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-650","2017-11-07 12:32:47","Shipment","171-5391248-5257143","1984184872106","2017-11-07 18:56:02","2017-11-07 12:27:15","109777566699","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","GUWAHATI","ASSAM","IN","781024","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-655","2017-11-07 18:29:34","Cancel","404-6532080-5933943","1984917138106","","","108796179961","1","","B071HPCVWT","","","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","MUMBAI","MAHARASHTRA","IN","400054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000","","","0.0000","","","0.0000","","0.0000","","0.0000","","0.0000","","0.0000","","","","",""
"27BIMPB4559A1ZG","CN-66","2017-10-31 20:00:49","Refund","406-8612070-0589108","1969404412106","2017-11-02 19:03:03","2017-10-31 19:55:16","108158990487","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06XYQFJPY","8544","8944638557227","A_ITPRODUCTS_GEN","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","PUNE","MAHARASHTRA","IN","411057","-699.0000","-592.3800","-106.6200","0.0900","0.0900","0.0000","0.0000","0.0000","699.0000","-592.3800","-53.3100","-53.3100","0.0000","0.0000","0.0000","50.0000","-42.3800","-3.8100","-3.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","42.3800","7.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","GC_POA","",""
"27BIMPB4559A1ZG","CN-67","2017-10-24 18:22:33","Refund","408-9568886-2773112","1956172770106","2017-10-24 22:19:17","2017-10-24 18:16:59","107259509048","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","NEW DELHI","DELHI","IN","110006","-699.0000","-592.3700","-106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","-592.3700","0.0000","0.0000","-106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","POA","",""
"27BIMPB4559A1ZG","BOM3-657","2017-11-07 19:52:29","Shipment","404-3225276-0497166","1985046015106","2017-11-07 22:48:42","2017-11-07 19:46:59","108753771255","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","MUMBAI","MAHARASHTRA","IN","400020","699.0000","592.3800","106.6200","0.0900","0.0900","0.0000","0.0000","0.0000","699.0000","592.3800","53.3100","53.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-661","2017-11-07 23:58:37","Shipment","171-3538037-5701162","1985538512106","2017-11-08 10:15:07","2017-11-07 22:36:28","108907823394","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","COIMBATORE","TAMIL NADU","IN","642154","799.0000","677.1200","121.8800","0.0000","0.0000","0.0000","0.1800","0.0000","799.0000","677.1200","0.0000","0.0000","121.8800","0.0000","0.0000","16.6700","14.1300","0.0000","0.0000","0.0000","2.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-16.6700","-14.1300","2.5400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-668","2017-11-08 09:23:17","Shipment","407-7037963-3657156","1986375855106","2017-11-08 11:37:17","2017-11-08 09:17:47","108712212609","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","JAIPUR","RAJASTHAN","IN","302015","629.0000","533.0500","95.9500","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-70.0000","-59.3200","10.6800","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","POA","",""
"27BIMPB4559A1ZG","BOM3-666","2017-11-08 07:20:03","Shipment","404-3406847-6607554","1986085740106","2017-11-08 11:38:07","2017-11-08 03:19:30","108942387679","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","ERNAKULAM","KERALA","IN","682024","629.0000","533.0500","95.9500","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-70.0000","-59.3200","10.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","POA","",""
"27BIMPB4559A1ZG","BOM3-667","2017-11-08 08:51:37","Shipment","405-5102784-4796341","1986276108106","2017-11-08 11:44:12","2017-11-08 08:46:03","108724262275","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06XYQFJPY","8544","8944638557227","A_ITPRODUCTS_GEN","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","Mumbai","MAHARASHTRA","IN","400063","629.0000","533.0500","95.9500","0.0900","0.0900","0.0000","0.0000","0.0000","749.0000","634.7400","57.1300","57.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-120.0000","-101.6900","18.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-665","2017-11-08 05:34:22","Shipment","405-4804294-5556318","1985997187106","2017-11-08 11:44:11","2017-11-08 01:33:51","108656414211","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BENGALURU","KARNATAKA","IN","560048","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","NB","",""
"27BIMPB4559A1ZG","BOM3-658","2017-11-07 21:19:17","Shipment","403-0417343-4091519","1985240184106","2017-11-08 11:59:57","2017-11-07 19:55:55","109040146550","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","JODA","ODISHA","IN","758034","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-663","2017-11-08 03:25:50","Shipment","407-3827190-3514752","1985861731106","2017-11-08 12:03:16","2017-11-08 00:54:04","108755085583","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","MUMBAI","MAHARASHTRA","IN","400001","799.0000","677.1200","121.8800","0.0900","0.0900","0.0000","0.0000","0.0000","799.0000","677.1200","60.9400","60.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","CC","",""
"27BIMPB4559A1ZG","BOM3-659","2017-11-07 22:49:44","Shipment","408-8261322-4559565","1985411515106","2017-11-08 16:53:16","2017-11-06 21:57:29","109247050056","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","AHMEDABAD","GUJARAT","IN","380006","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","GC","",""
"27BIMPB4559A1ZG","BOM3-664","2017-11-08 03:40:02","Shipment","171-8017060-2295515","1985879365106","2017-11-08 16:53:43","2017-11-08 03:34:30","109276405122","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BANGALORE","KARNATAKA","IN","560068","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-656","2017-11-07 19:48:29","Shipment","402-0424334-0913105","1985040574106","2017-11-08 17:17:17","2017-11-07 19:42:55","109026965926","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BENGALURU","KARNATAKA","IN","560098","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-660","2017-11-07 23:11:30","Shipment","408-9639734-5597919","1985450185106","2017-11-08 17:17:35","2017-11-07 21:50:26","108596808079","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BANGALORE","KARNATAKA","IN","560078","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","50.0000","42.3700","0.0000","0.0000","0.0000","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","-42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","POA","",""
"27BIMPB4559A1ZG","BOM3-654","2017-11-07 18:00:17","Shipment","408-7462447-4770743","1984859558106","2017-11-08 17:18:14","2017-11-07 17:52:15","108898117252","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","Varanasi","UTTAR PRADESH","IN","221010","699.0000","592.3700","106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","592.3700","0.0000","0.0000","106.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-669","2017-11-08 19:05:11","Cancel","403-0431379-5433925","1987686931106","","","108940305622","1","","B071HPCVWT","","","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","MUMBAI","MAHARASHTRA","IN","400060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000","","","0.0000","","","0.0000","","0.0000","","0.0000","","0.0000","","0.0000","","","","",""
"27BIMPB4559A1ZG","BOM3-672","2017-11-08 22:26:26","Shipment","405-2988513-3676308","1988107204106","2017-11-09 05:17:18","2017-11-08 18:25:50","109403218146","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","BANGALORE ","KARNATAKA","IN","560093","799.0000","677.1200","121.8800","0.0000","0.0000","0.0000","0.1800","0.0000","799.0000","677.1200","0.0000","0.0000","121.8800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","CN-68","2017-11-03 02:43:08","Refund","404-9001312-8283538","1974248866106","2017-11-04 16:13:04","2017-11-03 01:22:20","108282890107","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B071HPCVWT","8544","8944638557241","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","KOLKATA","WEST BENGAL","IN","700092","-699.0000","-592.3700","-106.6300","0.0000","0.0000","0.0000","0.1800","0.0000","699.0000","-592.3700","0.0000","0.0000","-106.6300","0.0000","0.0000","50.0000","-42.3700","0.0000","0.0000","0.0000","-7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-50.0000","42.3700","7.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
"27BIMPB4559A1ZG","BOM3-673","2017-11-09 01:20:44","Shipment","406-0222052-1350713","1988444943106","2017-11-09 11:28:11","2017-11-09 00:00:02","109011111910","1","SmartSmith USB 3 1 Type C Cable Original   Fast Charge and Data Transfer","B06Y2CJ7XZ","8544","8944638557234","A_GEN_STANDARD","BHIWANDI","MAHARASHTRA","IN","421302","Bhiwandi","Maharashtra","IN","421302","MUMBAI","MAHARASHTRA","IN","401209","879.0000","744.9200","134.0800","0.0900","0.0900","0.0000","0.0000","0.0000","799.0000","677.1200","60.9400","60.9400","0.0000","0.0000","0.0000","80.0000","67.8000","6.1000","6.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BOM3","AFN","COD","",""
